dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,GBT-maxDepth-10-maxIter-5,4,1,4886.505,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,4,2,4749.51,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,5,0,4126.41,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,5,1,4173.645,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,5,2,4079.97,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,6,0,3932.55,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,6,1,3902.995,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,6,2,3792.799999999999,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,7,0,5108.895,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,7,1,5039.055,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,7,2,4817.815000000001,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,8,0,8483.32,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,8,1,8647.615,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,8,2,8693.255,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,9,0,3402.9700000000007,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,9,1,3435.990000000001,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,9,2,3750.05,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,10,0,7478.135,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,10,1,7419.655,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,10,2,7217.355,train,GBT,maxDepth,10.0,maxIter,5
DDF,GBT-maxDepth-10-maxIter-5,11,0,8194.925000000001,train,GBT,maxDepth,10.0,maxIter,5
