dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DGS,MLP-tol-1e-06-maxIter-10,1,1,200.53500000000003,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,1,2,139.115,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,2,0,194.96,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,2,1,208.55,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,2,2,202.7,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,3,0,208.31,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,3,1,194.38,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,3,2,195.65,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,4,0,293.3,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,4,1,192.1,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,4,2,200.275,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,5,0,157.895,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,5,1,149.48,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,5,2,158.555,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,6,0,196.25,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,6,1,200.95,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,6,2,195.0,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,7,0,222.64,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,7,1,273.195,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,7,2,285.05,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,8,0,212.535,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,8,1,304.5,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,8,2,278.175,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,9,0,168.985,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,9,1,166.87,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,9,2,183.275,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,10,0,112.5,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,10,1,211.0,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,10,2,228.00000000000003,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,11,0,204.15,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,11,1,193.05,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,11,2,205.59500000000003,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,12,0,215.75,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,12,1,214.56,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,12,2,219.13,train,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-10,12,0,98.75,test,MLP,tol,1e-06,maxIter,10
DGS,MLP-tol-1e-06-maxIter-100,1,0,1289.03,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,1,1,1287.37,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,1,2,1268.7099999999996,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,2,0,1145.7,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,2,1,1173.85,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,2,2,1153.8,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,3,0,1182.265,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,3,1,1219.6,train,MLP,tol,1e-06,maxIter,100
DGS,MLP-tol-1e-06-maxIter-100,3,2,1218.59,train,MLP,tol,1e-06,maxIter,100
