dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,DT-maxDepth-5-maxBins-32,6,0,4574.450000000002,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,6,1,4211.845,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,6,2,4654.15,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,0,6502.469999999998,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,1,6434.8600000000015,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,2,6380.559999999999,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,8,0,7395.200000000002,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,8,1,7725.925,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,8,2,7425.015,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,0,4657.8899999999985,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,1,4908.06,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,2,4295.230000000001,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,0,7501.875,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,1,7436.36,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,2,6479.05,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,0,8282.085,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,1,7994.469999999998,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,2,8085.715,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,0,8024.324999999999,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,1,8246.509999999998,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,2,8121.255,train,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,0,371.07999999999987,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,1,368.295,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,1,2,368.8,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,0,465.2000000000001,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,1,471.4,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,2,2,470.2,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,0,594.75,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,1,618.9499999999998,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,3,2,612.2,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,0,856.4000000000002,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,1,737.55,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,4,2,706.8050000000002,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,0,526.685,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,1,452.48,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,5,2,526.505,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,6,0,892.87,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,6,1,711.8,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,6,2,971.8,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,0,1295.3650000000002,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,1,1295.615,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,7,2,1246.49,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,8,0,1365.2,test,DT,maxDepth,5.0,maxBins,32
