dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxBins-16,0,0,65451544,1092412,2,50,test
DDF,DT-maxBins-16,0,0,65451544,1092908,2,49,test
DDF,DT-maxBins-16,0,0,65451544,1073764,2,48,test
DDF,DT-maxBins-16,0,0,65451544,1086836,2,47,train
DDF,DT-maxBins-16,0,0,65451544,1096216,2,46,train
DDF,DT-maxBins-16,0,0,65451544,1096188,2,45,train
DDF,DT-maxBins-16,0,0,65451544,1082592,2,44,train
DDF,DT-maxBins-16,0,0,65451544,1095688,2,43,train
DDF,DT-maxBins-16,0,0,65451544,1084236,2,52,test
DDF,DT-maxBins-16,0,0,65451544,1105580,2,42,train
DDF,DT-maxBins-16,0,0,65451544,1097792,2,40,train
DDF,DT-maxBins-16,0,0,65451544,1095008,2,39,train
DDF,DT-maxBins-16,0,0,65451544,1454376,2,38,train
DDF,DT-maxBins-16,0,0,65451544,1461208,2,37,train
DDF,DT-maxBins-16,0,0,65451544,1455820,2,36,train
DDF,DT-maxBins-16,0,0,65451544,1445332,2,35,train
DDF,DT-maxBins-16,0,0,65451544,1564528,2,34,train
DDF,DT-maxBins-16,0,0,65451544,1673372,2,33,train
DDF,DT-maxBins-16,0,0,65451544,1742440,2,32,train
DDF,DT-maxBins-16,0,0,65451544,1097792,2,41,train
DDF,DT-maxBins-16,0,1,65451544,2607140,2,17,train
DDF,DT-maxBins-16,0,0,65451544,1084096,2,53,test
DDF,DT-maxBins-16,0,0,65451544,1079968,2,55,test
DDF,DT-maxBins-16,0,1,65451544,2607208,2,15,train
DDF,DT-maxBins-16,0,1,65451544,2608028,2,14,train
DDF,DT-maxBins-16,0,1,65451544,2608068,2,13,train
DDF,DT-maxBins-16,0,1,65451544,2608360,2,12,train
DDF,DT-maxBins-16,0,1,65451544,2602864,2,11,train
DDF,DT-maxBins-16,0,1,65451544,2616344,2,10,train
DDF,DT-maxBins-16,0,1,65451544,2706544,2,9,train
DDF,DT-maxBins-16,0,1,65451544,2828536,2,8,train
DDF,DT-maxBins-16,0,1,65451544,3390608,2,7,train
DDF,DT-maxBins-16,0,0,65451544,1076856,2,54,test
DDF,DT-maxBins-16,0,1,65451544,3571876,2,6,train
DDF,DT-maxBins-16,0,1,65451544,3645428,2,4,train
DDF,DT-maxBins-16,0,1,65451544,3643636,2,3,train
DDF,DT-maxBins-16,0,1,65451544,3807784,2,2,train
DDF,DT-maxBins-16,0,1,65451544,4022280,2,1,train
DDF,DT-maxBins-16,0,1,65451544,4022216,2,0,train
DDF,DT-maxBins-16,0,0,65451544,1056296,2,59,test
DDF,DT-maxBins-16,0,0,65451544,1062196,2,58,test
DDF,DT-maxBins-16,0,0,65451544,1070204,2,57,test
DDF,DT-maxBins-16,0,0,65451544,1073208,2,56,test
DDF,DT-maxBins-16,0,1,65451544,3646988,2,5,train
DDF,DT-maxBins-16,0,2,65451544,3628836,2,4,train
DDF,DT-maxBins-16,0,2,65451544,3629136,2,5,train
DDF,DT-maxBins-16,0,2,65451544,3553204,2,6,train
DDF,DT-maxBins-16,0,0,65451544,4334852,3,19,train
DDF,DT-maxBins-16,0,0,65451544,4335616,3,18,train
DDF,DT-maxBins-16,0,0,65451544,4336840,3,17,train
DDF,DT-maxBins-16,0,0,65451544,4345908,3,16,train
DDF,DT-maxBins-16,0,0,65451544,4478484,3,15,train
DDF,DT-maxBins-16,0,0,65451544,4600004,3,14,train
