dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,KM-tol-1e-06-maxIter-100,1,2,936.06,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,2,0,1139.995,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,2,1,1131.99,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,2,2,1242.775,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,3,0,1564.6349999999998,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,3,1,1626.27,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,3,2,1404.44,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,4,0,1816.12,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,4,1,1958.79,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,4,2,1787.9899999999998,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,5,0,942.42,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,5,1,945.605,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,5,2,1139.2600000000002,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,6,0,1356.905,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,6,1,1333.92,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,6,2,1524.275,train,KM,tol,1e-06,maxIter,100
DDF,KM-tol-1e-06-maxIter-100,7,0,2059.16,train,KM,tol,1e-06,maxIter,100
