dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-100,9,0,1028.525,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,9,1,837.0,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,9,2,842.52,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,0,1518.405,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,1,1646.36,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,2,1607.235,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,0,1847.125,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,1,1748.135,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,2,1656.245,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,0,1880.4100000000005,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,1,1693.8750000000002,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,2,1778.79,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-20,1,0,1644.85,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,1,1,1624.535,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,1,2,1614.495,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,0,2302.0,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,1,2307.74,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,2,2255.45,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,0,3340.69,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,1,3291.92,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,2,3368.59,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,0,4020.76,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,1,4133.640000000001,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,2,4124.08,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,0,1865.35,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,1,1842.165,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,2,1791.7800000000002,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,0,2990.0499999999993,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,1,3179.53,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,2,3165.850000000001,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,0,4159.995000000001,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,1,4017.48,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,2,4120.655000000002,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,8,0,4771.175,train,MLP,tol,0.0001,maxIter,20
