dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DGS,BKM-maxIter-15,0,1,23787,16702,2,8,train
DGS,BKM-maxIter-15,0,1,9752156,53920,2,7,train
DGS,BKM-maxIter-15,0,1,153870,19757,2,6,train
DGS,BKM-maxIter-15,0,1,16524869,125696,2,5,train
DGS,BKM-maxIter-15,0,1,454,797,2,4,train
DGS,BKM-maxIter-15,0,2,3099,6844,2,3,train
DGS,BKM-maxIter-15,0,1,4791,6770,2,3,train
DGS,BKM-maxIter-15,0,1,235,797,2,1,train
DGS,BKM-maxIter-15,0,1,0,0,2,0,train
DGS,BKM-maxIter-15,0,0,25469214,201400,2,14,test
DGS,BKM-maxIter-15,0,0,16763334,243651,2,13,train
DGS,BKM-maxIter-15,0,0,13316584,134039,2,12,train
DGS,BKM-maxIter-15,0,0,15387994,107245,2,11,train
DGS,BKM-maxIter-15,0,0,9083615,111641,2,10,train
DGS,BKM-maxIter-15,0,0,5301888,47656,2,9,train
DGS,BKM-maxIter-15,0,0,32817,18608,2,8,train
DGS,BKM-maxIter-15,0,0,9959317,54511,2,7,train
DGS,BKM-maxIter-15,0,0,166223,26525,2,6,train
DGS,BKM-maxIter-15,0,0,16513664,123876,2,5,train
DGS,BKM-maxIter-15,0,1,3176,3190,2,2,train
DGS,BKM-maxIter-100,0,0,189,795,0,5,train
DGS,BKM-maxIter-100,0,0,16505887,125155,0,6,train
DGS,BKM-maxIter-100,0,0,397188,31194,0,7,train
DGS,BKM-maxIter-100,0,1,22690699,290912,0,22,train
DGS,BKM-maxIter-100,0,1,27866488,250092,0,21,train
DGS,BKM-maxIter-100,0,1,22933655,270960,0,20,train
DGS,BKM-maxIter-100,0,1,26154032,257914,0,19,train
DGS,BKM-maxIter-100,0,1,21949627,222993,0,18,train
DGS,BKM-maxIter-100,0,1,20147668,248178,0,17,train
DGS,BKM-maxIter-100,0,1,21607207,184352,0,16,train
DGS,BKM-maxIter-100,0,1,22677233,263111,0,15,train
DGS,BKM-maxIter-100,0,1,20482520,211787,0,14,train
DGS,BKM-maxIter-100,0,1,22974884,214051,0,13,train
DGS,BKM-maxIter-100,0,1,17866296,197467,0,12,train
DGS,BKM-maxIter-100,0,1,16097396,151572,0,11,train
DGS,BKM-maxIter-100,0,1,9161441,37688,0,10,train
DGS,BKM-maxIter-100,0,1,2205282,44280,0,9,train
DGS,BKM-maxIter-100,0,1,17123686,66698,0,8,train
DGS,BKM-maxIter-100,0,1,29121,4197,0,7,train
DGS,BKM-maxIter-100,0,1,16507395,121374,0,6,train
DGS,BKM-maxIter-100,0,1,95,289,0,5,train
DGS,BKM-maxIter-100,0,1,189,795,0,4,train
DGS,BKM-maxIter-100,0,1,2445,5428,0,3,train
DGS,BKM-maxIter-100,0,1,5572,5866,0,2,train
DGS,BKM-maxIter-100,0,1,241,2080,0,1,train
DGS,BKM-maxIter-100,0,1,0,0,0,0,train
DGS,BKM-maxIter-100,0,0,28777038,326648,0,69,train
DGS,BKM-maxIter-100,0,0,27335877,385725,0,68,train
DGS,BKM-maxIter-100,0,1,21258940,262189,0,23,train
DGS,BKM-maxIter-100,0,1,25605238,209084,0,24,train
DGS,BKM-maxIter-100,0,1,25099543,237660,0,25,train
DGS,BKM-maxIter-100,0,1,24817573,245087,0,26,train
DGS,BKM-maxIter-100,0,1,22605916,293581,0,52,train
DGS,BKM-maxIter-100,0,1,26074086,346300,0,51,train
DGS,BKM-maxIter-100,0,1,22435058,360219,0,50,train
DGS,BKM-maxIter-100,0,1,25012905,274268,0,49,train
DGS,BKM-maxIter-100,0,1,25168066,335002,0,48,train
DGS,BKM-maxIter-100,0,1,24833340,343249,0,47,train
DGS,BKM-maxIter-100,0,1,23712101,327446,0,46,train
DGS,BKM-maxIter-100,0,1,23385575,313939,0,45,train
DGS,BKM-maxIter-100,0,1,23744202,344089,0,44,train
DGS,BKM-maxIter-100,0,1,22364395,323122,0,43,train
DGS,BKM-maxIter-100,0,1,26966636,330058,0,42,train
DGS,BKM-maxIter-100,0,1,24183786,321416,0,41,train
DGS,BKM-maxIter-100,0,0,32582721,408608,0,67,train
DGS,BKM-maxIter-100,0,1,23563210,317654,0,40,train
DGS,BKM-maxIter-100,0,1,25033361,284855,0,38,train
DGS,BKM-maxIter-100,0,1,24883960,336946,0,37,train
DGS,BKM-maxIter-100,0,1,22110534,360774,0,36,train
DGS,BKM-maxIter-100,0,1,24981137,306182,0,35,train
DGS,BKM-maxIter-100,0,1,20737349,214941,0,34,train
DGS,BKM-maxIter-100,0,1,26264961,267374,0,33,train
DGS,BKM-maxIter-100,0,1,25242162,270097,0,32,train
DGS,BKM-maxIter-100,0,1,25577133,350009,0,31,train
DGS,BKM-maxIter-100,0,1,21319058,183374,0,30,train
DGS,BKM-maxIter-100,0,1,26490658,265545,0,29,train
DGS,BKM-maxIter-100,0,1,25770620,283953,0,28,train
DGS,BKM-maxIter-100,0,1,26795550,303406,0,27,train
DGS,BKM-maxIter-100,0,1,22438758,323961,0,39,train
DGS,BKM-maxIter-100,0,0,27486298,361342,0,66,train
DGS,BKM-maxIter-100,0,0,30111650,419799,0,65,train
DGS,BKM-maxIter-100,0,0,26611009,376798,0,64,train
DGS,BKM-maxIter-100,0,0,20458564,196360,0,33,train
DGS,BKM-maxIter-100,0,0,26469070,251805,0,32,train
DGS,BKM-maxIter-100,0,0,23715520,343481,0,31,train
