dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,MLP-tol-0.0001,0,1,65451572,1464216,0,33,train
DDF,MLP-tol-0.0001,0,1,65451572,1472888,0,35,train
DDF,MLP-tol-0.0001,0,1,65451572,1452736,0,36,train
DDF,MLP-tol-0.0001,0,1,65451572,1431292,0,37,train
DDF,MLP-tol-0.0001,0,1,65451572,1475624,0,38,train
DDF,MLP-tol-0.0001,0,1,65451572,1450080,0,39,train
DDF,MLP-tol-0.0001,0,1,65451572,1428520,0,40,train
DDF,MLP-tol-0.0001,0,1,65451572,1387008,0,41,train
DDF,MLP-tol-0.0001,0,1,65451572,1466972,0,42,train
DDF,MLP-tol-0.0001,0,1,65451572,1445852,0,43,train
DDF,MLP-tol-0.0001,0,1,65451572,1441456,0,34,train
DDF,MLP-tol-0.0001,0,2,65451572,1208512,0,91,train
DDF,MLP-tol-0.0001,0,1,65451572,1491704,0,68,train
DDF,MLP-tol-0.0001,0,1,65451572,1442912,0,70,train
DDF,MLP-tol-0.0001,0,1,65451572,1471704,0,95,train
DDF,MLP-tol-0.0001,0,1,65451572,1460336,0,96,train
DDF,MLP-tol-0.0001,0,1,65451572,1444656,0,97,train
DDF,MLP-tol-0.0001,0,1,65451572,1412236,0,98,train
DDF,MLP-tol-0.0001,0,1,65451572,1398232,0,99,train
DDF,MLP-tol-0.0001,0,1,65451572,1381632,0,100,train
DDF,MLP-tol-0.0001,0,1,65451572,1454684,0,101,train
DDF,MLP-tol-0.0001,0,1,65451572,1443264,0,102,train
DDF,MLP-tol-0.0001,0,1,65451572,1408560,0,103,test
DDF,MLP-tol-0.0001,0,1,65451572,1392792,0,104,test
DDF,MLP-tol-0.0001,0,1,65451572,1366368,0,105,test
DDF,MLP-tol-0.0001,0,1,65451572,1440696,0,106,test
DDF,MLP-tol-0.0001,0,1,65451572,1442156,0,107,test
DDF,MLP-tol-0.0001,0,1,65451572,1428876,0,108,test
DDF,MLP-tol-0.0001,0,1,65451572,1398648,0,109,test
DDF,MLP-tol-0.0001,0,1,65451572,1381816,0,110,test
DDF,MLP-tol-0.0001,0,1,65451572,1365516,0,111,test
DDF,MLP-tol-0.0001,0,1,65451572,1299148,0,112,test
DDF,MLP-tol-0.0001,0,1,65451572,1406864,0,113,test
DDF,MLP-tol-0.0001,0,1,65451572,1380036,0,94,train
DDF,MLP-tol-0.0001,0,1,65451572,1396328,0,93,train
DDF,MLP-tol-0.0001,0,1,65451572,1413016,0,92,train
DDF,MLP-tol-0.0001,0,1,65451572,1442448,0,91,train
DDF,MLP-tol-0.0001,0,1,65451572,1425320,0,71,train
DDF,MLP-tol-0.0001,0,1,65451572,1386888,0,72,train
DDF,MLP-tol-0.0001,0,1,65451572,1474184,0,73,train
DDF,MLP-tol-0.0001,0,1,65451572,1454192,0,74,train
DDF,MLP-tol-0.0001,0,1,65451572,1421516,0,75,train
DDF,MLP-tol-0.0001,0,1,65451572,1405784,0,76,train
DDF,MLP-tol-0.0001,0,1,65451572,1372064,0,77,train
DDF,MLP-tol-0.0001,0,1,65451572,1353996,0,78,train
DDF,MLP-tol-0.0001,0,1,65451572,1473816,0,79,train
DDF,MLP-tol-0.0001,0,1,65451572,1461600,0,69,train
DDF,MLP-tol-0.0001,0,1,65451572,1442000,0,80,train
DDF,MLP-tol-0.0001,0,1,65451572,1409808,0,82,train
DDF,MLP-tol-0.0001,0,1,65451572,1374932,0,83,train
DDF,MLP-tol-0.0001,0,1,65451572,1473048,0,84,train
DDF,MLP-tol-0.0001,0,1,65451572,1458476,0,85,train
DDF,MLP-tol-0.0001,0,1,65451572,1426252,0,86,train
DDF,MLP-tol-0.0001,0,1,65451572,1410332,0,87,train
DDF,MLP-tol-0.0001,0,1,65451572,1394004,0,88,train
DDF,MLP-tol-0.0001,0,1,65451572,1412776,0,89,train
DDF,MLP-tol-0.0001,0,1,65451572,1456428,0,90,train
DDF,MLP-tol-0.0001,0,1,65451572,1426084,0,81,train
DDF,MLP-tol-0.0001,0,1,65451572,1959080,0,23,train
DDF,MLP-tol-0.0001,0,2,65451572,1304148,0,92,train
DDF,MLP-tol-0.0001,0,2,65451572,1274304,0,94,train
DDF,MLP-tol-0.0001,0,0,65451544,1248416,1,95,train
DDF,MLP-tol-0.0001,0,0,65451544,1232668,1,96,train
DDF,MLP-tol-0.0001,0,0,65451544,1213684,1,97,train
DDF,MLP-tol-0.0001,0,0,65451544,1182788,1,98,train
DDF,MLP-tol-0.0001,0,0,65451544,1326576,1,99,train
DDF,MLP-tol-0.0001,0,0,65451544,1297648,1,100,train
DDF,MLP-tol-0.0001,0,0,65451544,1278284,1,101,train
DDF,MLP-tol-0.0001,0,0,65451544,1263396,1,102,train
